"PUBLIC SECTOR"	"Mgr, Host Detection, Verification, and Security Services"
"2"	"Technical ingenior"
"TG STAFF"	"Human Resource Partner"
"STRATEGIC OUTSOURCING"	"Global Product Support Executive - e.Service"
"WW SALES"	"WW Sales Executive, B2B & SCM Solutions"
"TG STAFF"	"Offering Manager, pSeries Software"
"REAL ESTATE"	"Client Director - AT&T IA"
"2"	"EMEA Support Business Leader"
"EL"	"z-Series Hardware Development"
"WW SALES"	"IBM Distinguished Engineer, Chief Architect for Autonomic Computing"
"WW SALES"	"Internal Communications"
"PUBLIC SECTOR"	"IBM Global Services Web Team"
"SG&A"	"Device Support Architecture"
"SOFTWARE SALES"	"Director, Global Channel Strategy and Management"
"PUBLIC SECTOR"	"is glad to be of service"
"SEC F&S OPS"	"IGF Restructuring Analyst"
"WW SALES"	"TPF Development/Architecture"
"SG&A"	"Resolution Team Leader, TFPO"
"MARKETING"	"Program Manager/Certified IT Specialist"
"PC DIVISION"	"Technical Project Manager"
"WW SALES"	"DB2 UDB Development Manager"
"TG STAFF"	"Site Comm"
"SYS GROUP MFG"	"Internal and Executive Communications, Integrated Supply Chain (ISC)"
"PUBLIC SECTOR"	"IT Specialist-AD/M Application Integration"
"2"	"IT Specialist (CutSheet LSP)"
"2"	"SOFTWARE ENGINEER"
"PUBLIC SECTOR"	"ADVISORY IT SPECIALIST"
"17"	"I/T Architect"
"MARKETING"	"Corporate Advertising"
"FINANCE"	"Project Manager"
"NONE"	"consultant"
"2"	"EMEA Human Resources Projects"
"CHIEF FINANCIAL OFFICER"	"RESO Site Manager"
"2"	"Communications Specialis"
"PROCUREMENT"	"Program Manager Global Travel Agency Contracts"
"SOFTWARE GROUP"	"Development Programmer Manager"
"2"	"SOFTWARE ENGINEERING - MANAGER"
"SW"	"Techn. Sales DMS, Speciality: IMS, IMS Tools"
"2"	"Consulting IT Architect, BCS"
"NONE"	"Customer Satisfaction & Quality Manager"
"TG STAFF"	"Director - BladeCenter Alliances"
"NONE"	"Client Unit Director, X-Cluster Finland"
"2"	"On demand PO lead and Technology Area Leader (TAL) Wireless & Mobile Solutions, EMEA BT/CIO"
"9"	"EXECUTIVE, SOUTH CHINA"
"WW SALES"	"Componentization Architect"
"2"	"Adv Project Manager"
"2"	"Technology & Transformat"
"2"	"Country Computing Manager, Delivery Project Executive & AT&T Project Executive"
"2"	"Product Manager PCD Products"
"2"	"SOFTWARE ENGINEER"
"PUBLIC SECTOR"	"Consultant"
"PUBLIC SECTOR"	"Senior Consultant - PeopleSoft EnterpriseOne"
"WW SALES"	"Data Management Premium Support Evangelist (Regency)"
"HUMAN RESOURCES"	"Communications High Priestess, IBM Learning"
"REAL ESTATE"	"Comm. Analyst:  Channels, RSS, Tech Support"
"REAL ESTATE"	"Special Bid Manager, Mid Atlantic, PA, Pacific NW, and South Districts"
"SOFTWARE GROUP"	"ND Extended Products Project Manager and Lotus Export Regulation Coordinator"
"REAL ESTATE"	"Technical Sales Specialist - eServer, xSeries - Western Region"
"PUBLIC SECTOR"	"Contracts and Negotiations (C&N)"
"SYS GROUP MFG"	"Program Manager, Worldwide CRM Operations and Production Support"
"SOFTWARE SALES"	"SOFTWARE ENGINEER"
"NONE"	"IT Architect"
"RESEARCH"	"Chief Technology Officer IBM VC Relations & Dir Research VC Relations EBO"
"17"	"Portal Solution Architect"
"0"	"Assistant Manager (Application Development, MIS & Billing Operations)"
"WW SALES"	"Market Manager - Tivoli software"
"NONE"	"Education & Training Manager"
"TG STAFF"	"Assistant to Trink Guarino and Jim Larkin"
"2"	"Adv Territory Sales Rep - ibm.com"
"2"	"Consulting Trainee"
"PUBLIC SECTOR"	"Service Delivery Manager, SMS and Hitachi GST account"
"0"	"Senior Developer"
"PUBLIC SECTOR"	"Resource Capacity Planning"
"RESEARCH"	"Managing Editor and Senior Web Strategist"
"SYS GROUP MFG"	"GL Program Mgr."
"REAL ESTATE"	"Vice President, Industrial Sector Eastern Region"
"0"	"Associate Project Manager"
"REAL ESTATE"	"Middleware Software Sales Manager, Metro NY NJ"
"STRATEGIC OUTSOURCING"	"Logistics Analyst"
"STRATEGIC OUTSOURCING"	"Project Manager - ITS"
"REAL ESTATE"	"West Michigan Cluster Unit Executive"
"SG&A"	"SanFs  Client"
"WW SALES"	"WebSphere Portal Services Consultant"
"SOFTWARE SALES"	"Solutions Channel Enablement Marketing Executive"
"TG STAFF"	"Director, MD Supply Chain - Customer Fulfillment"
"EL"	"zSeries CP verification"
"TG STAFF"	"MD Development Circuit Lead"
"SOFTWARE SALES"	"Director, Technical Resources Programs, Sales & Distribution"
"2"	"VP Communications EMEA"
"PUBLIC SECTOR"	"Project Manager"
"CHIEF FINANCIAL OFFICER"	"Vice President, Contact Center Development, Americas"
"17"	"Manager,    e-Business Solutions Development"
"SYS GROUP MFG"	"Project Mgr WW CMR Process"
"REAL ESTATE"	"Software IT Architect Verizon Team"
"SOFTWARE SALES"	"Vice President Communications, Sales and Distribution"
"PUBLIC SECTOR"	"VP, IGS Industrial & Public Sectors AMS Delivery"
"SYS GROUP MFG"	"Champion, xSeries Complexity Council"
"2"	"ERP Solution Sales Specialist"
"WW SALES"	"IBM Rational Business Development"
"SOFTWARE SALES"	"Global S & D IMC Marketing - Analysis and Reporting"
"REAL ESTATE"	"Cert IT Spec. - eServer, pSeries - Prt, Java, LDAP, Security, LPAR - Adv. Tech. Spt. (ATS), Americas"
"NONE"	"Organisational Development Manager Account & Service management ISD Global Service"
"6"	"WebSphere Studio -- J2EE Tooling"
"SG&A"	"STSM, Storage Software Architecture"
"PUBLIC SECTOR"	"ISV Software Negotiator"
"TG STAFF"	"WW Marketing, Linux on POWER"
"2"	"e-business Architect/IDR, IIC Manager in Seoul/Korea"
"HUMAN RESOURCES"	"S&D Compensation Program Manager"
"PUBLIC SECTOR"	"e-TC Build Support"
"TG STAFF"	"Poughkeepsie Site HR Manager"
"PUBLIC SECTOR"	"Business Analyst - Requirements"
"FN"	"IT Security Advocate"
"NONE"	"I/T Network Architect"
"STRATEGIC OUTSOURCING"	"ITS Wintel Services Development Manager"
"0"	"Resource Deployment Manager"
"0"	"CONSULTANT (ADVANCED)"
"SG&A"	"Senior Software Engineer"
"2"	"IT Specialist"
"SOFTWARE GROUP"	"SWG HR Partner"
"17"	"Senior IT Specialist/Media Solutions Developer"
"HUMAN RESOURCES"	"Program Manager, On Demand Workplace"
"SI"	"BTO Gehaltsabrechnung / EMEA Centr.Region Payroll"
"SI"	"BCS Business Strategy Lead Industrial CR"
"RESEARCH"	"Managing Director ABB"
"RETAIL STORE SOLS DIV"	"Open Systems Driver Development, OPOS and JavaPOS Team Leader"
"NONE"	"Offering Manager  IT Infrastucture Services SAP Websphere"
"PROCUREMENT"	"Manager, Global ITS Procurement"
"WW SALES"	"WebSphere development"
"2"	"NWS SO Engagement"
"STRATEGIC OUTSOURCING"	"I/T Specialist"
"0"	"Dummy Job Code"
"CHIEF FINANCIAL OFFICER"	"Manager - Admin. Strategy, Support and Budgets"
"FN"	"Manager, Midrange Services"
"2"	"*"
"0"	"SENIOR CONSULTANT - MANAGER"
"2"	"Contract Manager, Telstr"
"SYS GROUP MFG"	"ISC Information Management Core Team"
"WW SALES"	"Market Management, Storage"
"2"	"Advisory Project Manager"
"PUBLIC SECTOR"	"Worldnet Billing Production ASM Team Lead"
"PUBLIC SECTOR"	"Benchmarking Analyst: Strategic Outsourcing; Certified Consultant:  IT Cost & Value"
"SMB FINANCE"	"Worldwide On Demand & Complex Opportunities Mgr"
"PUBLIC SECTOR"	"PanEMEA Offerings Leader, e-business Hosting, IBM EMEA"
"2"	"FINANCIAL ANALYST"
"2"	"SENIOR CONSULTANT"
"0"	"Application Lead"
"2"	"ACCOUNTANT"
"SOFTWARE GROUP"	"WebSphere Portal L2 Support"
"2"	"Staff Human Resources Professional"
"0"	"Systems Operations Lead Specialist"
"WW SALES"	"VP, Business Intelligence Solutions"
"0"	"Program Manager"
"0"	"Software Engineer"
"WW SALES"	"Director, Worldwide Enterprise Software Sales"
"RESEARCH"	"Senior Contracts Professional - Watson Research Center - Business & Government Relations"
"REAL ESTATE"	"Vice President of Sales, Distribution Sector, Central Region"
"CHIEF FINANCIAL OFFICER"	"BCS Advocacy Program, Acquisition Integration"
"2"	"HUMAN RESOURCES - MANAGER"
"2"	"Consultant"
"2"	"Lotus Notes/domino Admin"
"2"	"Project Manager - RESO"
"HUMAN RESOURCES"	"Global Productivity and Employee IT Advocate Communications"
"HUMAN RESOURCES"	"Director,  Collaboration and Knowledge Imperatives"
"WW SALES"	"Communications Manager"
"NONE"	"panEMEA SSO Compliance Manager"
"NONE"	"Business Development Executive, IBM - Nokia Enterprise Solutions Alliance"
"NONE"	"Client Representative"
"RESEARCH"	"Distinguished Engineer; Emerging System Technologies; IBM Research Div."
"2"	"IBM EMEA BPO Expand Sales Operations Mgr, PRT and CTP"
"NONE"	"Project Manager"
"SOFTWARE SALES"	"Senior Marketing Manager, Telecom Industry, Network Transformation"
"PUBLIC SECTOR"	"Workstation Software Development & Quality"
"NONE"	"CF Systems & Applications, Application owner PCOA/HQP Austria/CEMA/Switzerland"
"PUBLIC SECTOR"	"SDC Northeast SMTP Support"
"SG&A"	"eServer Z-Series Hardware Development"
"HUMAN RESOURCES"	"CHQ Financial Strategy Analyst"
"STRATEGIC OUTSOURCING"	"SMB1 TEAM LEAD"
"2"	"public policy regarding intellectual property protection, open standards and OSS"
"SO"	"Senior Client Solution Executive"
"STRATEGIC OUTSOURCING"	"Assistant to Greg Schrubbe, Dir., ITES & Scott Powell, Dir., SMB Managed Services"
"STRATEGIC OUTSOURCING"	"Business Development               Executive"
"WW SALES"	"Media Relations, IBM Software Group"
"SOFTWARE SALES"	"IBM Life Sciences Business Development"
"SOFTWARE SALES"	"Client communications"
"HUMAN RESOURCES"	"ACT Project Office Operations & Team Consultant"
"PROCUREMENT"	"Contract Administrator, Custom Software Procurement"
"PUBLIC SECTOR"	"Test Mgr: Int Demand Supply & E2Open/SCPM"
"2"	"EXECUTIVE ASSISTANT TO ASEAN GM"
"NONE"	"Supply Chain Specialist"
"NONE"	"Service Manager - Pfizer"
"NONE"	"EMEA SWG Brand and Speciality Sales Enablement Manager"
"SG&A"	"Software Engineer"
"PROCUREMENT"	"Global Sourcing - Business Services"
"2"	"MANAGING CONSULTANT"
"17"	"Microsoft Practice - IT Specialist"
"REAL ESTATE"	"Organizational Capability"
"SOFTWARE GROUP"	"Project Manager, ISV Enablement Team"
"2"	"Web Content Specialist"
"PROCUREMENT"	"Buyer Admininistrative Services"
"PUBLIC SECTOR"	"Tivoli Project Management"
"TG STAFF"	"IPMT and Project Management"
"TG STAFF"	"MLC STAFF PROCESS ENGINEER"
"2"	"Sales Associate"
"2"	"IGS West HR Partner Associate"
"2"	"SWG Sales Operations"
"2"	"Account Assistent"
"PUBLIC SECTOR"	"New Business Development, Business Management, Americas Business Operations"
"PUBLIC SECTOR"	"Systems Management Integration Professional"
"SG&A"	"Manager, iSeries System Performance Design IV"
"0"	"Application Programmer"
"0"	"Advisory I/T Specialist"
"PUBLIC SECTOR"	"Systems Administrator"
"HUMAN RESOURCES"	"HR Project Manager - Global Recognition"
"PUBLIC SECTOR"	"Business Processes, Tools & Controls Manager"
"WW SALES"	"ISSR Communities of Practice Architect"
"REAL ESTATE"	"Cert-SW IT Specialist-Software, Data Management-z/OS-IMS-Advanced Technical Support (ATS), Americas"
"PUBLIC SECTOR"	"Asset Management for Div. 23-48"
"SG&A"	"Manager, Customer Satisfaction, US Central Region"
"HUMAN RESOURCES"	"Senior Project Manager"
"HUMAN RESOURCES"	"Corporate Development, M&A, Strategic Investments"
"0"	"Staff Application Programmer"
"SG&A"	"Program Director, LTC Advanced Linux Response Team & Linux Special Bids"
"2"	"AP Business Unit Executi"
"REAL ESTATE"	"Coverage Software Sales Rep, Gap, Inc"
"SOFTWARE SALES"	"Global S&D Marketing Manager, Strategy & Planning"
"REAL ESTATE"	"Business Development Manager, ISV and Developer Relations - IGS"
"SALES & DISTRIBUTION"	"VP, Human Resources - IBM BCS"
"PROCUREMENT"	"Network Software Sourcing Procurement"
"17"	"IT Architect (Networking & Lotus Domino)"
"2"	"CONSULTING SALES SPECIALIST - MANAGER"
"TG STAFF"	"Manager, iSeries Software Support"
"0"	"Research Staff Member"
"2"	"SENIOR I/T SPECIALIST - MANAGER"
"2"	"Client representative distribution channels"
"WW SALES"	"Internal Communications Manager, Tivoli Software"
"TG STAFF"	"Project Manager"
"FN"	"NW Availability Manager /Change, Problem Manangement/MI Process Ownr"
"SOFTWARE SALES"	"Global Customer Reference Program, Financial Services Sector Marketing"
"PUBLIC SECTOR"	"IBM Global Services Business Controls Advocate - Americas - Travel & Transportation"
"HUMAN RESOURCES"	"Manager, IBM Learning Systems Architecture and Strategy"
"SG&A"	"Senior Software Engineer"
"SOFTWARE SALES"	"Operations Specialist, IBM Healthcare and Life Sciences"
"PUBLIC SECTOR"	"Information Developer"
"STRATEGIC OUTSOURCING"	"Global Offerings Development Mgr.PCD/xSeries"
"PUBLIC SECTOR"	"Mgr. Systems Engineering, Architecture & Test"
"PUBLIC SECTOR"	"Global Catalog Manager"
"TG STAFF"	"PowerPC Core Product Development"
"TG STAFF"	"300mm tool install/ASTC line support."
"0"	"Application Programmer - Java, J2EE"
"SG&A"	"Software Engineer"
"NONE"	"Advisory Project Manager"
"HUMAN RESOURCES"	"IBM Global Diversity Communications"
"SG&A"	"Manager of Business Transformation"
"STRATEGIC OUTSOURCING"	"Director, Delivery Model Optimization, IGS Global Operations Transformation"
"HUMAN RESOURCES"	"WW Sarbanes 404 Project Mgr"
"STRATEGIC OUTSOURCING"	"Project Executive"
"NONE"	"EMEA IGA UBC projects & services manager"
"SOFTWARE SALES"	"CONSULTING HR PARTNER"
"TG STAFF"	"STG Solutions Enablement Operations Manager"
"PUBLIC SECTOR"	"Sr. Project Manager"
"HUMAN RESOURCES"	"Manager WW AR, Intercompany, Tax & Treasury"
"REAL ESTATE"	"Software Sales Specialist- Business Integration"
"WW SALES"	"SWG Industrial Solutions"
"PUBLIC SECTOR"	"DB2 DBA - AIX CRM"
"PUBLIC SECTOR"	"CRM strategy and call center consulting"
"SOFTWARE SALES"	"ibm.com Sales Center Design"
"NONE"	"iLRM Sales Manager EMEA"
"WW SALES"	"AIM Support Strategy & Strategic Initiatives"
"SG&A"	"Trusted Computing Core Architecture Team;GFW technical liaison to eCLipz Processor Design Team"
"WW SALES"	"Knowledge Management Infrastructure and Technical Enablement support"
"PUBLIC SECTOR"	"Sr. Project Executive"
"NONE"	"eServer Territory Manager, Ireland"
"STRATEGIC OUTSOURCING"	"AS400 Support Center - Printing Specialist"
"2"	"Business Analyst"
"2"	"Service Delivery Manager"
"TG STAFF"	"STI Module Leader"
"2"	"Human Resource Manager"
"REAL ESTATE"	"Executive Client IT Architect, Sprint Telecom"
"SEC F&S OPS"	"IGF Customer Operations Manager, Commercial Loans"
"REAL ESTATE"	"BofA account manager/West, Midrange and Banc of America Securities, eCommerce, Treasury"
"2"	"IBM Japan Ltd. Marketing, Manager of Market Intelligence"
"SOFTWARE SALES"	"SMB Emerging Markets Analyst"
"WW SALES"	"Marketing Executive, Consumer Products Industry, IBM Software Group"
"WW SALES"	"Release Manager, WebSphere Host Access Transformation Services"
"STRATEGIC OUTSOURCING"	"VP, IGS Strategic Alliances"
"NONE"	"External Communications and Media Relations Programmes"
"FN"	"Senior Technical Manager, SMTA - Business Manager is Wally Canis"
"TG STAFF"	"MFG"
"NONE"	"Business Development Executive, Nokia Group"
"SOFTWARE GROUP"	"Software Engineer"
"80"	"SENIOR I/T SPECIALIST - MANAGE"
"TG STAFF"	"BEOL CIM STRATEGY"
"HUMAN RESOURCES"	"STSM, Technology Evaluation"
"PUBLIC SECTOR"	"Vice President, Global Business Development"
"WW SALES"	"ClearCase Product Manager in  CTG focusing on UCM and interoperability"
"SOFTWARE GROUP"	"VP, Collaboration & Human Interaction Products"
"REAL ESTATE"	"US East Region Consulting IT/S Content Management Sales"
"2"	"SNR NETWORK MGMT PROFESSIONAL"
"SOFTWARE GROUP"	"SOFTWARE ENGINEER"
"STRATEGIC OUTSOURCING"	"Director,  IGS Global Incentive Operations"
"WW SALES"	"z/OS CS Customer Integration Test"
"RESEARCH"	"XML transformation and parsing technologies: XSLT writ large"
"SYS GROUP MFG"	"CI BDS Ops Manager"
"STRATEGIC OUTSOURCING"	"Manager, Education Solutions Management, IGS Learning"
"WW SALES"	"SWG Human Resources - Tivoli"
"PUBLIC SECTOR"	"Associate Partner"
"WW SALES"	"Mgr/SWG/WebSphere Connection Mgmt/Connectors/JDBC/Resource Adapters/WorkManager/TimerManager/Scheduler"
"TG STAFF"	"Emma/Mash Development"
"SYS GROUP MFG"	"Director, Manufacturing and Procurement Processes, ISC"
"SOFTWARE GROUP"	"CAREER TECH CUST SUPPT PROF"
"SOFTWARE GROUP"	"PROGRAMMING CONSULTANT"
"WW SALES"	"Program Manager, WW SWG IT Security and Controls"
"IS"	"EMEA zSeries WebSphere Technical Sales Support"
"PUBLIC SECTOR"	"Partner - Telecommunications"
"PUBLIC SECTOR"	"Services Offering Development"
"PUBLIC SECTOR"	"Advisory Communications Specialist, Boulder Site Communications"
"PUBLIC SECTOR"	"BTO Spending Analyst"
"STRATEGIC OUTSOURCING"	"IT Specialist"
"6"	"Assistant to  Jim Caldwell, Director Electronic Commerce Development"
"SG&A"	"Manager, TotalStorage Client Care"
"STRATEGIC OUTSOURCING"	"ServiceElect Program Manager"
"2"	"Project Manager"
"DEVELOPER RELATIONS"	"Worldwide Events Program Manager, IBM Innovation Centers for Business Partners"
"FINANCE"	"VP, Maintenance, Supplies and Production Solutions, PSD"
"TG STAFF"	"Hardware Planning"
"0"	"Application Programmer"
"0"	"Software Engineer"
"REAL ESTATE"	"Program Manager, Executive Business Institute Communications, Consulting Faculty Member"
"PUBLIC SECTOR"	"Contract Manager, IBM GS Tennessee"
"TG STAFF"	"Staff Software Engineer, EDA, Placement Services, Hierarchy, IO Assignment, Image-Package Co-Design"
"PUBLIC SECTOR"	"EAD Practice Executive - West"
"PUBLIC SECTOR"	"Project Manager/Client Solutions Manager - Morgan Stanley Discover Card"
"0"	"Attorney, IBM India"
"TG STAFF"	"Director, HE Foundry, IBM Microelectronics"
"STRATEGIC OUTSOURCING"	"VP, Market Development IGS SMB"
"SG&A"	"Advisory Software Engineer (Info Developer)"
"6"	"Software Developer"
"0"	"Negotiations Executive C & N AP Region"
"MS"	"Business Development Executive, Learning Solutions, Asean/SA"
"NONE"	"Project Executive"
"PUBLIC SECTOR"	"DBA and Peoplesoft Technical Consultant"
"REAL ESTATE"	"Sales"
"PUBLIC SECTOR"	"Technical Solutions Management"
"2"	"Service Delivery Mgr (cb"
"REAL ESTATE"	"ELA Competency Center"
"TG STAFF"	"Custom Logic Product Marketing"
"HUMAN RESOURCES"	"Office of: Patricia Lewis Burton, Vice President HR - ISC"
"TG STAFF"	"HSS Physical Design Manager"
"WW SALES"	"Vice President, HR Software"
"2"	"STAFF ENGINEER"
"MS"	"ibm.com ASEAN, Regional Sales Centre Operations"
"REAL ESTATE"	"BP Global Client Director"
"STRATEGIC OUTSOURCING"	"Global Business Development Exec., IGS Emerging Markets"
"0"	"Application Programmer"
"REAL ESTATE"	"Client Unit Director"
"WW SALES"	"WebSphere Enablement - East"
"NONE"	"HR Learning/Management Development"
"WW SALES"	"Sr. Development Manager, BI Solutions & Strategy"
"NONE"	"ISMS Sales"
"HUMAN RESOURCES"	"Director, Accounting Analysis & Operations, Americas"
"PUBLIC SECTOR"	"CRM Interface Development"
"NONE"	"Vice President, Human Resources, BCS EMEA"
"PUBLIC SECTOR"	"IT Architect, Internet Mail"
"TG STAFF"	"Director, WW Business Intelligence Sales, IBM Systems and Technology Group"
"SOFTWARE GROUP"	"SWG HR Partner"
"TG STAFF"	"VLSI Design, eDRAM"
"HUMAN RESOURCES"	"WTC - Team Lead"
"WW SALES"	"SMB Development Center Manager"
"PROCUREMENT"	"Logistic Strategy"
"2"	"IT Specialist, Technology Consultant for ISVs"
"WW SALES"	"Executive Communications Manager"
"REAL ESTATE"	"Technical Sales Specialist - eServer, xSeries - Linux - Advanced Technical Support (ATS), Americas"
"0"	"Advisory Project Manager"
"PUBLIC SECTOR"	"IT Architect, Enterprise Application Integration, Industrial & Distribution"
"STRATEGIC OUTSOURCING"	"Director, IBM Global Services"
